# SOLIS VSM 6302L/core Polar Mean Radial Field Time Series Parameter Data
#
# This file contains a time series of parameter values measured
# from 630.15nm Fe line core magnetograms made with the Vector
# SpectroMagnetograph (VSM) instrument on the Synoptic Optical
# Long-term Investigations of the Sun (SOLIS) telescope.  SOLIS
# was designed and built by the National Solar Observatory (NSO)
# and is operated by the NSO Integrated Synoptic Program (NISP).
# This file was initially created on Sep 1, 2016 at 23:41:08 (UTC)
# and was most recently updated on Nov 4, 2016 at 02:19:33 (UTC),
# with version 1.19 of the routine solis_vsm_meanfield.pro.
#
# The data columns below are described as follows (note that all 
# measurements correspond to longitudes between -50 and 50 degrees):
#
# Column  1: Year of UT observation start date [YYYY]
# Column  2: Month of UT observation start date [MM]
# Column  3: Day of UT observation start date [DD]
# Column  4: UT observation start time [HHMM]
# Column  5: Julian day number for observation midpoint [days]
# Column  6: Mean net magnetic flux for latitudes between -75 and -60 degrees [Gauss]
# Column  7: Error in the mean corresponding to Column 6 [Gauss]
# Column  8: Total number of (Level-2) pixels corresponding to Column 6
# Column  9: Mean net magnetic flux for latitudes between -75 and -65 degrees [Gauss]
# Column 10: Error in the mean corresponding to Column 9 [Gauss]
# Column 11: Total number of (Level-2) pixels corresponding to Column 9
# Column 12: Mean net magnetic flux for latitudes between -70 and -60 degrees [Gauss]
# Column 13: Error in the mean corresponding to Column 12 [Gauss]
# Column 14: Total number of (Level-2) pixels corresponding to Column 12
# Column 15: Mean net magnetic flux for latitudes between 60 and 75 degrees [Gauss]
# Column 16: Error in the mean corresponding to Column 15 [Gauss]
# Column 17: Total number of (Level-2) pixels corresponding to Column 15
# Column 18: Mean net magnetic flux for latitudes between 60 and 70 degrees [Gauss]
# Column 19: Error in the mean corresponding to Column 18 [Gauss]
# Column 20: Total number of (Level-2) pixels corresponding to Column 18
# Column 21: Mean net magnetic flux for latitudes between 65 and 75 degrees [Gauss]
# Column 22: Error in the mean corresponding to Column 21 [Gauss]
# Column 23: Total number of (Level-2) pixels corresponding to Column 21
# Column 24: Data processing version number (Level-2 header keyword VERSION)
#
 2012 06 18 1525 2456097.1462   2.169 0.0596 49399   2.661 0.0927 25656   1.825 0.0613 39765   0.505 0.0409 56811   0.493 0.0436 45163   0.704 0.0599 30172  6.40
 2012 06 19 1607 2456098.1754   2.388 0.0571 49135   3.118 0.0902 25494   2.157 0.0595 39578   0.102 0.0410 57168   0.102 0.0444 45424  -0.032 0.0587 30384  6.40
 2012 06 20 1650 2456099.2058   1.874 0.0446 48760   2.356 0.0688 25274   1.316 0.0458 39300  -0.015 0.0360 57373   0.262 0.0390 45569  -0.384 0.0511 30520  6.40
 2012 06 21 1547 2456100.1619   2.574 0.0425 48476   3.621 0.0632 25094   2.178 0.0440 39087  -0.179 0.0353 57652   0.065 0.0386 45762  -0.866 0.0505 30691  6.40
 2012 06 22 1559 2456101.1702   2.910 0.0461 48202   3.168 0.0732 24926   2.879 0.0484 38894  -0.141 0.0374 57965  -0.099 0.0417 46001  -0.676 0.0531 30875  6.40
 2012 06 23 1624 2456102.1876   2.761 0.0427 47890   3.625 0.0620 24737   2.326 0.0448 38664   0.270 0.0375 58238   0.473 0.0415 46193  -0.783 0.0545 31040  6.40
 2012 06 25 1537 2456104.1549   1.240 0.0459 47311   1.307 0.0696 24384   1.371 0.0472 38244   0.223 0.0404 58789   0.307 0.0441 46593  -0.963 0.0562 31378  6.40
 2012 06 26 1452 2456105.1237   1.254 0.0571 47082   1.971 0.0840 24244   1.039 0.0618 38084  -0.010 0.0445 59127   0.218 0.0498 46839  -1.042 0.0593 31583  6.40
 2012 06 27 1553 2456106.1658   1.317 0.0523 46720   2.169 0.0840 24028   1.092 0.0542 37809  -0.070 0.0432 59328   0.069 0.0481 46981  -1.009 0.0588 31708  6.40
 2012 06 28 1448 2456107.1209   2.023 0.0586 46483   2.428 0.0879 23880   1.769 0.0620 37643  -0.190 0.0412 59628   0.244 0.0466 47203  -1.548 0.0528 31894  6.40
 2012 06 29 1412 2456108.0957   1.804 0.0543 46191   2.949 0.0870 23712   1.038 0.0526 37429  -0.563 0.0375 59878   0.066 0.0404 47390  -1.544 0.0500 32042  6.40
 2012 07 02 1811 2456111.2621   1.928 0.0487 45284   2.349 0.0792 23158   1.701 0.0460 36765  -0.646 0.0328 60710  -0.364 0.0343 47987  -0.863 0.0448 32555  6.40
 2012 07 06 1728 2456115.2317   2.582 0.0622 44189   3.501 0.1015 22498   2.199 0.0587 35965  -0.118 0.0316 61733   0.250 0.0349 48728  -0.881 0.0470 33181  6.40
 2012 07 07 1454 2456116.1250   1.371 0.0610 44003   1.095 0.0964 22373   1.562 0.0617 35833  -0.784 0.0401 62034  -0.451 0.0436 48953  -1.189 0.0556 33362  6.40
 2012 07 08 1916 2456117.3067   2.271 0.0536 43595   2.207 0.0827 22139   2.276 0.0561 35530  -0.240 0.0289 62193   0.355 0.0311 49062  -1.287 0.0398 33468  6.40
 2012 07 10 1514 2456119.1391   0.646 0.0512 43184   0.991 0.0812 21880   0.395 0.0520 35235  -0.624 0.0298 62743  -0.038 0.0322 49466  -1.243 0.0425 33798  6.40
 2012 07 16 2119 2456125.3923   1.647 0.0528 41557   2.635 0.0855 20900   1.470 0.0541 34044  -0.346 0.0347 64132   0.016 0.0375 50463  -1.024 0.0475 34652  6.40
 2012 07 17 1615 2456126.1815   1.592 0.0646 41446   2.107 0.1040 20820   1.675 0.0684 33970  -0.165 0.0387 64429   0.161 0.0425 50690  -0.584 0.0528 34821  6.40
 2012 07 18 1652 2456127.2069   0.881 0.0573 41218   0.904 0.0903 20687   0.997 0.0588 33801  -0.242 0.0356 64679   0.157 0.0377 50870  -0.545 0.0518 34979  6.40
 2012 07 20 1645 2456129.2021   1.502 0.0686 40789   1.745 0.1087 20419   1.834 0.0715 33494   0.028 0.0350 65166  -0.138 0.0375 51228  -0.364 0.0493 35271  6.40
 2012 07 21 1526 2456130.1470   1.739 0.0726 40593   2.462 0.1257 20301   1.602 0.0618 33349  -0.455 0.0361 65404  -0.651 0.0390 51402  -0.532 0.0527 35414  6.40
 2012 07 23 1444 2456132.1181   2.115 0.0615 40184   2.320 0.0983 20050   2.098 0.0617 33053   0.223 0.0363 65862  -0.005 0.0394 51736  -0.178 0.0502 35693  6.40
 2012 07 25 1514 2456134.1386   1.804 0.0660 39722   2.854 0.1085 19771   1.420 0.0644 32717   0.924 0.0401 66229   0.905 0.0412 52000   0.719 0.0594 35921  6.40
 2012 07 27 1446 2456136.1193   1.324 0.0671 39351   2.259 0.1059 19542   1.570 0.0691 32450   0.664 0.0391 66681   1.325 0.0426 52333  -0.517 0.0531 36192  6.40
 2012 07 30 1949 2456139.3295   1.950 0.0695 38708   3.835 0.1109 19153   2.057 0.0709 31981   0.440 0.0367 67265   0.748 0.0410 52753  -0.342 0.0479 36549  6.40
 2012 07 31 2231 2456140.4422   2.245 0.0583 38464   3.136 0.0976 19007   2.283 0.0585 31797   1.233 0.0394 67412   1.610 0.0440 52856   0.589 0.0504 36645  6.40
 2012 08 01 1653 2456141.2077   3.007 0.0577 38335   4.366 0.0969 18923   2.898 0.0572 31708   0.597 0.0352 67564   1.167 0.0390 52969  -0.783 0.0445 36734  6.40
 2012 08 02 1446 2456142.1192   2.356 0.0702 38208   3.597 0.1196 18846   1.933 0.0686 31618   0.115 0.0424 67790   0.792 0.0468 53138  -1.201 0.0554 36869  6.40
 2012 08 03 1457 2456143.1273   2.907 0.0651 38050   3.959 0.1093 18748   2.343 0.0640 31502  -0.152 0.0366 67988   0.419 0.0399 53280  -1.021 0.0503 36991  6.40
 2012 08 07 2118 2456147.3916   7.305 0.0698 37368   8.415 0.1184 18334   6.515 0.0669 31010   1.154 0.0320 68720   1.434 0.0353 53815   0.704 0.0421 37433  6.40
 2012 08 08 2132 2456148.4013   3.610 0.0680 37195   4.147 0.1168 18228   3.621 0.0672 30881   0.230 0.0358 68837   0.791 0.0400 53899  -0.527 0.0492 37506  6.40
 2012 08 09 2334 2456149.4858   1.321 0.0634 36998   1.581 0.1051 18113   1.233 0.0616 30732   0.743 0.0347 68924   1.093 0.0382 53959  -0.041 0.0469 37565  6.40
 2012 08 10 2143 2456150.4089   1.960 0.0665 36919   1.284 0.1062 18060   2.298 0.0667 30682   0.310 0.0346 69157   0.497 0.0379 54136  -0.103 0.0470 37699  6.40
 2012 08 15 2144 2456155.4095   0.569 0.0646 36307   1.260 0.1066 17681   0.900 0.0623 30243  -0.324 0.0352 69870   0.205 0.0372 54658  -1.107 0.0505 38131  6.40
 2012 08 20 2251 2456160.4564   0.651 0.0674 35812   0.447 0.1096 17373   0.698 0.0657 29885   0.222 0.0331 70487   0.692 0.0349 55110  -0.514 0.0494 38500  6.40
 2012 08 23 2111 2456163.3868   3.421 0.0699 35647   4.684 0.1171 17262   3.145 0.0679 29772   0.362 0.0320 70918   0.646 0.0355 55433  -0.237 0.0441 38752  6.40
 2012 08 24 2110 2456164.3859   6.891 0.0712 35525   8.130 0.1176 17196   6.022 0.0686 29682   0.806 0.0295 70902   1.281 0.0328 55414   0.205 0.0396 38747  6.40
 2012 08 25 2359 2456165.5038   0.333 0.0687 35335   0.139 0.1169 17094   0.658 0.0649 29529   0.668 0.0306 70767   1.225 0.0342 55304   0.011 0.0414 38680  6.40
 2012 08 26 2350 2456166.4968   1.500 0.0723 35310   2.463 0.1189 17070   0.839 0.0705 29519   0.645 0.0343 70914   1.088 0.0375 55419   0.193 0.0482 38764  6.40
 2012 08 28 2313 2456168.4714   0.939 0.0716 35325   2.198 0.1151 17063   1.126 0.0698 29539   1.009 0.0380 71292   1.383 0.0423 55706   0.234 0.0508 38981  6.40
 2012 08 31 2340 2456171.4901   1.167 0.0706 35125   1.706 0.1285 16950   1.000 0.0693 29389   1.110 0.0244 71306   1.523 0.0277 55708   0.390 0.0329 38991  6.40
 2012 09 01 2149 2456172.4133   2.241 0.0616 35232   2.551 0.1069 16998   1.789 0.0565 29480   1.188 0.0259 71629   1.651 0.0293 55958   0.463 0.0348 39173  6.40
 2012 09 03 2226 2456174.4390   1.193 0.0677 35180   1.599 0.1114 16968   1.214 0.0646 29446   0.780 0.0317 71687   1.425 0.0346 56002   0.284 0.0425 39207  6.40
 2012 09 13 1830 2456184.2748   2.258 0.0649 35440   2.854 0.1073 17096   1.899 0.0646 29661  -0.748 0.0323 72123  -0.354 0.0371 56347  -1.522 0.0436 39443  6.40
 2012 09 14 1958 2456185.3361   1.920 0.0596 35481   2.781 0.0960 17118   1.538 0.0581 29690  -0.564 0.0296 72093  -0.303 0.0329 56324  -1.049 0.0402 39425  6.40
 2012 09 15 1527 2456186.1477   2.263 0.0700 35552   3.468 0.1145 17159   1.460 0.0678 29746   0.504 0.0345 72147   0.557 0.0361 56367   0.152 0.0502 39454  6.40
 2012 09 16 1701 2456187.2128   1.916 0.0729 35620   2.450 0.1203 17197   1.626 0.0715 29797  -0.348 0.0344 72140  -0.300 0.0383 56364  -0.971 0.0475 39447  6.40
 2012 09 17 1615 2456188.1812   1.203 0.0734 35698   2.253 0.1200 17239   0.820 0.0708 29857  -0.513 0.0314 72167  -0.417 0.0341 56387  -0.795 0.0457 39457  6.40
 2012 09 18 1512 2456189.1376   1.971 0.0875 35792   2.795 0.1608 17293   1.192 0.0870 29932  -0.713 0.0340 72199  -0.406 0.0367 56415  -1.160 0.0492 39474  6.40
 2012 09 19 1511 2456190.1371   1.589 0.0783 35843   3.009 0.1249 17325   1.253 0.0785 29968  -0.431 0.0324 72119  -0.119 0.0357 56358  -0.997 0.0423 39427  6.40
 2012 09 20 1712 2456191.2209   3.126 0.0691 35964   4.541 0.1145 17389   2.462 0.0663 30064   0.081 0.0368 72152   0.467 0.0391 56385  -0.769 0.0515 39435  6.40
 2012 09 21 1927 2456192.3145   1.975 0.0732 36027   3.320 0.1216 17432   1.456 0.0725 30107   0.190 0.0323 72049   0.218 0.0350 56306   0.180 0.0457 39378  6.40
 2012 09 22 1953 2456193.3324   1.425 0.0797 36117   2.069 0.1332 17484   1.090 0.0770 30173   0.788 0.0356 71996   1.055 0.0401 56272   0.451 0.0488 39344  6.40
 2012 09 24 1713 2456195.2217   2.294 0.0607 36323   3.314 0.0976 17605   1.989 0.0607 30327   0.268 0.0321 71934   0.610 0.0362 56234  -0.585 0.0456 39299  6.40
 2012 09 25 1910 2456196.3025   2.305 0.0658 36426   2.394 0.1093 17668   2.342 0.0626 30401   0.639 0.0314 71836   1.170 0.0349 56161  -0.395 0.0420 39236  6.40
 2012 09 25 2234 2456196.4447   1.198 0.0662 36397   0.880 0.1104 17652   0.983 0.0642 30380   1.488 0.0335 71749   1.748 0.0362 56093   0.918 0.0463 39188  6.40
 2012 09 26 1753 2456197.2490   2.180 0.0608 36589   3.053 0.1002 17755   1.894 0.0597 30529   0.583 0.0330 71880   0.902 0.0370 56201  -0.135 0.0434 39256  6.40
 2012 09 28 1955 2456199.3340   2.382 0.0692 36856   4.007 0.1210 17912   1.829 0.0598 30731   0.629 0.0332 71760   0.814 0.0379 56120  -0.161 0.0417 39178  6.40
 2012 09 29 1541 2456200.1576   2.556 0.0631 36949   2.708 0.1055 17971   2.518 0.0626 30797   0.091 0.0371 71660   0.578 0.0412 56047  -1.161 0.0493 39119  6.40
 2012 09 30 1542 2456201.1583   3.493 0.0718 37090   4.314 0.1178 18052   3.253 0.0715 30899   0.902 0.0355 71584   1.072 0.0389 55992   0.443 0.0481 39066  6.40
 2012 10 01 1517 2456202.1409   2.473 0.0676 37265   2.885 0.1125 18155   2.971 0.0658 31034   0.918 0.0429 71568   1.562 0.0474 55985  -0.390 0.0534 39050  6.40
 2012 10 02 1449 2456203.1215   3.777 0.0676 37413   3.873 0.1099 18238   3.650 0.0662 31144   0.987 0.0362 71484   1.467 0.0417 55927  -0.098 0.0465 39000  6.40
 2012 10 03 1442 2456204.1167   2.477 0.0721 37542   3.246 0.1249 18320   1.995 0.0644 31239   0.834 0.0395 71352   1.186 0.0454 55832   0.116 0.0516 38917  6.40
 2012 10 04 1529 2456205.1489   2.155 0.0654 37767   2.710 0.1045 18447   1.973 0.0653 31414   0.764 0.0350 71363   1.134 0.0396 55850  -0.333 0.0441 38915  6.40
 2012 10 04 1728 2456205.2319   1.352 0.0635 37726   1.637 0.0989 18428   1.362 0.0643 31375   1.520 0.0335 71242   1.827 0.0384 55755   0.654 0.0430 38850  6.40
 2012 10 05 1621 2456206.1855   2.716 0.0661 37888   3.645 0.1070 18526   2.020 0.0662 31496   1.067 0.0349 71158   1.325 0.0393 55697   0.396 0.0461 38795  6.40
 2012 10 06 1656 2456207.2097   2.279 0.0591 38064   2.471 0.0952 18631   2.090 0.0585 31626   1.150 0.0368 71042   1.153 0.0422 55615   0.773 0.0513 38721  6.40
 2012 10 07 1719 2456208.2259   1.834 0.0724 38292   2.843 0.1267 18756   1.566 0.0754 31797   0.689 0.0343 71017   1.102 0.0375 55605   0.283 0.0505 38697  6.40
 2012 10 08 1658 2456209.2113   1.438 0.0595 38421   2.292 0.0959 18845   1.290 0.0583 31888   0.824 0.0306 70808   1.251 0.0345 55449   0.390 0.0428 38572  6.40
 2012 10 09 1738 2456210.2387   2.886 0.0615 38634   3.732 0.1015 18968   2.782 0.0608 32049   0.726 0.0381 70721   1.050 0.0428 55393   0.678 0.0528 38511  6.40
 2012 10 10 1508 2456211.1345   2.299 0.0664 38799   2.926 0.1091 19062   1.599 0.0691 32174   0.003 0.0351 70594   0.246 0.0396 55303  -0.147 0.0492 38434  6.40
 2012 10 11 1541 2456212.1578   1.403 0.0504 39058   1.407 0.0819 19213   1.133 0.0504 32367  -0.103 0.0296 70560   0.158 0.0327 55283  -0.325 0.0406 38402  6.40
 2012 10 12 1900 2456213.2955   1.688 0.0592 39209   2.214 0.0949 19313   1.293 0.0595 32468   0.204 0.0327 70261   0.457 0.0369 55063  -0.335 0.0441 38229  6.40
 2012 10 13 1532 2456214.1515   1.791 0.0694 39427   2.696 0.1225 19438   1.687 0.0602 32636  -0.964 0.0345 70210  -0.565 0.0381 55031  -1.498 0.0479 38191  6.40
 2012 10 14 1547 2456215.1619   1.970 0.0653 39650   2.655 0.1064 19568   1.583 0.0655 32801   0.078 0.0364 70072   0.475 0.0402 54933  -0.253 0.0504 38102  6.40
 2012 10 15 1622 2456216.1858   0.999 0.0594 39893   1.796 0.0941 19709   1.052 0.0591 32983   0.025 0.0326 69945   0.386 0.0357 54840  -0.734 0.0462 38023  6.40
 2012 10 16 1537 2456217.1545   1.273 0.0585 40090   1.921 0.0939 19830   1.449 0.0599 33127  -0.198 0.0353 69775   0.165 0.0392 54721  -0.900 0.0493 37914  6.40
 2012 10 17 1510 2456218.1361   1.406 0.0599 40312   1.907 0.1007 19963   1.379 0.0575 33287  -0.749 0.0342 69612  -0.208 0.0374 54603  -1.412 0.0469 37813  6.40
 2012 10 18 2208 2456219.4265   0.934 0.0534 40468   1.704 0.0842 20071   0.885 0.0537 33393   0.356 0.0305 69153   0.896 0.0318 54257  -0.016 0.0432 37544  6.40
 2012 10 19 1446 2456220.1194   3.165 0.0617 40819   4.328 0.0986 20260   2.990 0.0616 33671  -0.730 0.0361 69356  -0.231 0.0382 54432  -1.335 0.0512 37645  6.40
 2012 10 20 1747 2456221.2448   1.834 0.0587 41060   2.762 0.0910 20407   1.305 0.0610 33844  -0.324 0.0341 69104   0.229 0.0364 54245  -1.217 0.0471 37494  6.40
 2012 10 21 2218 2456222.4335   1.744 0.0510 41255   2.691 0.0773 20535   1.335 0.0522 33978   0.504 0.0318 68727   1.055 0.0355 53964  -0.029 0.0426 37273  6.40
 2012 10 22 1655 2456223.2090   1.320 0.0568 41573   2.684 0.0901 20714   0.568 0.0569 34224  -0.392 0.0311 68785  -0.091 0.0341 54019  -0.982 0.0429 37292  6.40
 2012 10 23 1622 2456224.1862   0.875 0.0583 41843   1.594 0.0921 20871   0.526 0.0595 34424  -0.278 0.0344 68632  -0.264 0.0369 53911  -0.509 0.0479 37195  6.40
 2012 10 24 1643 2456225.2005   1.811 0.0602 42065   3.367 0.0947 21009   1.414 0.0602 34583  -0.700 0.0364 68371  -0.433 0.0384 53721  -0.922 0.0506 37036  6.40
 2012 10 25 1653 2456226.2073   1.156 0.0586 42352   1.513 0.0903 21176   0.654 0.0610 34800  -0.359 0.0390 68206  -0.409 0.0404 53605  -0.229 0.0563 36927  6.40
 2012 10 26 1619 2456227.1842   2.313 0.0524 42638   2.421 0.0821 21350   1.977 0.0535 35011  -0.428 0.0365 68049  -0.290 0.0408 53493  -0.646 0.0489 36830  6.40
 2012 10 27 1606 2456228.1747   2.756 0.0576 42891   3.369 0.0874 21500   2.544 0.0597 35197  -0.023 0.0334 67817   0.426 0.0357 53328  -1.091 0.0491 36682  6.40
 2012 10 28 1555 2456229.1675   2.076 0.0467 43150   2.565 0.0688 21660   1.760 0.0482 35383   0.358 0.0297 67582   0.742 0.0327 53160  -0.189 0.0419 36541  6.40
 2012 10 29 1457 2456230.1270   3.312 0.0547 43450   4.208 0.0867 21837   2.438 0.0531 35609   0.511 0.0360 67429   0.932 0.0397 53053  -0.169 0.0513 36442  6.40
 2012 10 30 1501 2456231.1299   2.563 0.0574 43738   3.668 0.0876 22006   2.388 0.0593 35819   0.113 0.0357 67213   0.704 0.0386 52896  -0.649 0.0513 36307  6.40
 2012 10 31 1500 2456232.1289   2.197 0.0607 44020   2.657 0.0933 22177   1.995 0.0622 36025   0.483 0.0348 66979   0.495 0.0384 52733   0.530 0.0478 36158  6.40
 2012 10 31 1729 2456232.2323   2.532 0.0502 44065   3.895 0.0771 22204   1.913 0.0515 36065   1.150 0.0344 66982   1.299 0.0382 52736   0.751 0.0469 36159  6.40
 2012 11 01 1524 2456233.1455   2.986 0.0575 44363   4.073 0.0874 22381   2.476 0.0600 36281   0.477 0.0361 66816   0.801 0.0407 52616  -0.320 0.0479 36057  6.40
 2012 11 05 1625 2456237.1884   2.594 0.0487 45508   4.132 0.0751 23068   2.158 0.0516 37123   1.447 0.0383 65754   1.630 0.0429 51849   1.170 0.0518 35402  6.40
 2012 11 05 1849 2456237.2884   2.269 0.0421 45520   3.743 0.0653 23080   2.051 0.0434 37128   2.264 0.0356 65705   2.330 0.0393 51810   1.878 0.0477 35375  6.40
 2012 11 06 1604 2456238.1739   2.222 0.0503 45824   3.242 0.0759 23261   1.590 0.0526 37354   0.906 0.0353 65533   1.164 0.0395 51692   0.526 0.0485 35264  6.40
 2012 11 06 1836 2456238.2792   2.335 0.0419 45873   3.549 0.0626 23286   1.423 0.0438 37391   2.019 0.0287 65523   2.055 0.0324 51682   1.986 0.0393 35263  6.40
 2012 11 07 1717 2456239.2246   2.225 0.0468 46156   3.482 0.0700 23460   1.775 0.0490 37597   1.289 0.0315 65271   1.501 0.0355 51502   1.077 0.0429 35105  6.40
 2012 11 07 2101 2456239.3797   1.869 0.0448 46131   2.417 0.0664 23451   1.498 0.0475 37573   2.442 0.0299 65126   2.771 0.0335 51393   2.482 0.0423 35023  6.40
 2012 11 08 1643 2456240.2009   2.672 0.0520 46478   3.659 0.0792 23651   2.154 0.0543 37834   1.310 0.0376 65044   1.546 0.0404 51345   0.994 0.0538 34961  6.40
 2012 11 08 1900 2456240.2961   2.019 0.0467 46493   3.196 0.0727 23660   1.493 0.0501 37844   2.271 0.0379 65002   2.458 0.0392 51309   2.234 0.0544 34934  6.40
 2012 11 10 1942 2456242.3253   1.924 0.0433 47164   2.673 0.0678 24066   1.781 0.0448 38335   2.506 0.0330 64507   2.511 0.0360 50953   2.874 0.0474 34630  6.40
 2012 11 11 1716 2456243.2232   2.156 0.0481 47450   3.514 0.0733 24235   1.742 0.0507 38551   1.222 0.0386 64264   1.458 0.0402 50778   1.395 0.0576 34473  6.40
 2012 11 12 1806 2456244.2580   1.455 0.0517 47844   2.662 0.0781 24470   0.813 0.0542 38841   1.339 0.0418 64056   1.470 0.0451 50635   1.372 0.0599 34343  6.40
 2012 11 13 1639 2456245.1978   2.103 0.0465 48142   3.332 0.0734 24647   1.757 0.0475 39057   0.583 0.0393 63785   0.773 0.0426 50438   0.643 0.0571 34179  6.40
 2012 11 14 1602 2456246.1723   1.895 0.0499 48476   2.574 0.0753 24846   1.895 0.0532 39305   0.220 0.0407 63535   0.220 0.0449 50256   0.385 0.0584 34020  6.40
 2012 11 18 1740 2456250.2406   1.058 0.0523 49819   2.503 0.0800 25658   0.070 0.0533 40293  -0.034 0.0349 62347   0.174 0.0381 49403  -0.334 0.0490 33286  6.40
 2012 11 19 1901 2456251.2966   1.125 0.0365 50184   2.494 0.0533 25879   0.533 0.0385 40558   0.185 0.0300 62037   0.498 0.0330 49178  -0.493 0.0424 33099  6.40
 2012 11 20 1730 2456252.2333   1.434 0.0410 50474   2.641 0.0623 26062   1.179 0.0427 40768  -0.023 0.0370 61725   0.276 0.0397 48947  -0.976 0.0533 32912  6.40
 2012 11 21 1646 2456253.2025   1.705 0.0454 50843   3.226 0.0659 26273   1.445 0.0476 41038  -0.508 0.0422 61472   0.064 0.0451 48770  -1.431 0.0622 32755  6.40
 2012 11 22 1602 2456254.1723   1.204 0.0493 51160   2.458 0.0736 26467   0.795 0.0518 41270  -0.485 0.0404 61168   0.091 0.0440 48554  -1.807 0.0560 32567  6.40
 2012 11 23 1651 2456255.2064   1.369 0.0450 51564   2.688 0.0689 26710   1.056 0.0470 41567  -0.453 0.0424 60910   0.398 0.0453 48368  -1.262 0.0615 32399  6.40
 2012 11 24 1547 2456256.1616   1.900 0.0491 51889   3.876 0.0763 26910   0.965 0.0502 41809  -0.597 0.0436 60608   0.063 0.0462 48151  -1.116 0.0661 32218  6.40
 2012 11 25 1639 2456257.1980   1.396 0.0484 52208   2.432 0.0753 27105   0.647 0.0510 42035  -0.727 0.0420 60234  -0.302 0.0426 47876  -1.589 0.0642 31993  6.40
 2012 11 29 1548 2456261.1623   3.182 0.0501 53665   4.074 0.0765 27982   2.293 0.0527 43112   0.297 0.0416 59077   0.433 0.0455 47044  -0.147 0.0586 31271  6.40
 2012 11 30 1637 2456262.1965   2.179 0.0522 54044   2.730 0.0795 28213   1.580 0.0541 43390  -0.108 0.0481 58763  -0.134 0.0525 46820  -0.549 0.0699 31084  6.40
 2012 12 01 1657 2456263.2102   1.959 0.0551 54398   3.034 0.0870 28426   1.584 0.0519 43646   0.369 0.0341 58420   0.643 0.0346 46569  -0.366 0.0514 30879  6.40
 2012 12 02 1546 2456264.1613   2.077 0.0422 54696   2.502 0.0635 28602   1.935 0.0443 43862  -0.091 0.0438 58087  -0.214 0.0460 46332  -0.452 0.0658 30663  6.40
 2012 12 03 1650 2456265.2054   1.620 0.0305 55054   1.935 0.0457 28822   1.440 0.0312 44121   0.440 0.0359 57729   0.661 0.0392 46060   0.143 0.0516 30466  6.40
 2012 12 03 2130 2456265.3998   2.006 0.0369 55045   2.645 0.0537 28828   1.713 0.0393 44103   1.199 0.0360 57577   1.448 0.0384 45948   1.001 0.0528 30373  6.40
 2012 12 04 2024 2456266.3538   1.512 0.0468 55514   2.226 0.0728 29093   1.430 0.0480 44462   1.485 0.0412 57407   1.496 0.0419 45852   1.305 0.0617 30261  6.40
 2012 12 05 1627 2456267.1894   1.624 0.0400 55824   2.471 0.0611 29281   1.302 0.0420 44688   0.126 0.0400 57155   0.446 0.0420 45617  -0.257 0.0593 30080  6.40
 2012 12 06 1542 2456268.1581   1.185 0.0433 56141   1.941 0.0651 29490   0.593 0.0451 44912   0.780 0.0443 56839   1.058 0.0471 45424   0.284 0.0642 29879  6.40
 2012 12 06 2152 2456268.4149   1.535 0.0379 56066   2.187 0.0543 29438   0.891 0.0398 44854   2.331 0.0388 56549   2.284 0.0413 45207   2.133 0.0558 29736  6.40
 2012 12 07 1636 2456269.1956   1.733 0.0353 56509   2.648 0.0518 29689   1.213 0.0370 45195   0.804 0.0384 56481   1.131 0.0416 45181   0.026 0.0542 29666  6.40
 2012 12 08 1712 2456270.2210   2.097 0.0378 56838   3.161 0.0555 29925   1.471 0.0403 45421   1.403 0.0417 56108   1.687 0.0463 44885   0.552 0.0560 29463  6.40
 2012 12 09 1629 2456271.1909   2.176 0.0343 57270   3.042 0.0522 30145   1.711 0.0359 45727   0.889 0.0388 55828   1.438 0.0403 44693  -0.233 0.0570 29282  6.40
 2012 12 10 1609 2456272.1770   2.153 0.0422 57565   2.851 0.0680 30344   1.697 0.0385 45978   0.883 0.0435 55522   1.084 0.0456 44473   0.635 0.0649 29100  6.40
 2012 12 11 1617 2456273.1829   1.606 0.0431 57957   2.643 0.0665 30573   1.123 0.0446 46249   0.808 0.0447 55194   1.292 0.0464 44237   0.104 0.0668 28888  6.40
 2012 12 12 1543 2456274.1591   1.531 0.0487 58288   2.257 0.0712 30778   1.078 0.0504 46493   2.183 0.0506 54873   1.972 0.0539 44006   2.452 0.0765 28704  6.40
 2012 12 16 2009 2456278.3438   0.926 0.0399 59680   0.760 0.0622 31622   0.809 0.0415 47502   0.538 0.0480 53424   0.732 0.0483 42938   0.388 0.0711 27816  6.40
 2012 12 17 1707 2456279.2176   1.173 0.0450 60030   1.829 0.0679 31839   0.977 0.0459 47756   0.545 0.0488 53187   0.785 0.0515 42776   0.499 0.0707 27668  6.40
 2012 12 18 1655 2456280.2090   0.897 0.0386 60331   1.498 0.0584 32019   0.749 0.0406 47969   0.248 0.0476 52827   0.425 0.0503 42512  -0.077 0.0715 27450  6.40
 2012 12 20 1709 2456282.2188   1.593 0.0445 60982   2.238 0.0646 32425   0.878 0.0455 48447   0.737 0.0551 52139   0.738 0.0557 42013   0.302 0.0852 27039  6.40
 2012 12 21 1618 2456283.1830   0.461 0.0420 61385   0.819 0.0630 32655  -0.087 0.0429 48747   0.627 0.0486 51886   0.684 0.0506 41836   0.132 0.0731 26871  6.40
